"Notes"	"Occurrence State"	"Occurrence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"New York"	"36"	"Jun., 2020"	"2020/06"	908	Not Applicable	Not Applicable
	"New York"	"36"	"Jul., 2020"	"2020/07"	316	Not Applicable	Not Applicable
	"New York"	"36"	"Aug., 2020"	"2020/08"	184	Not Applicable	Not Applicable
	"New York"	"36"	"Sep., 2020"	"2020/09"	164	Not Applicable	Not Applicable
	"New York"	"36"	"Oct., 2020"	"2020/10"	364	Not Applicable	Not Applicable
	"New York"	"36"	"Nov., 2020"	"2020/11"	1092	Not Applicable	Not Applicable
	"New York"	"36"	"Dec., 2020"	"2020/12"	3736	Not Applicable	Not Applicable
	"New York"	"36"	"Jan., 2021"	"2021/01"	5804	Not Applicable	Not Applicable
	"New York"	"36"	"Feb., 2021"	"2021/02"	3700	Not Applicable	Not Applicable
	"New York"	"36"	"Mar., 2021"	"2021/03"	2427	Not Applicable	Not Applicable
	"New York"	"36"	"Apr., 2021"	"2021/04"	1765	Not Applicable	Not Applicable
	"New York"	"36"	"May, 2021"	"2021/05"	842	Not Applicable	Not Applicable
	"New York"	"36"	"Jun., 2021"	"2021/06"	300	Not Applicable	Not Applicable
	"New York"	"36"	"Jul., 2021"	"2021/07"	154	Not Applicable	Not Applicable
	"New York"	"36"	"Aug., 2021"	"2021/08"	666	Not Applicable	Not Applicable
	"New York"	"36"	"Sep., 2021"	"2021/09"	1106	Not Applicable	Not Applicable
	"New York"	"36"	"Oct., 2021"	"2021/10"	1151	Not Applicable	Not Applicable
	"New York"	"36"	"Nov., 2021"	"2021/11"	1155	Not Applicable	Not Applicable
	"New York"	"36"	"Dec., 2021"	"2021/12"	2223	Not Applicable	Not Applicable
	"New York"	"36"	"Jan., 2022"	"2022/01"	4765	Not Applicable	Not Applicable
	"New York"	"36"	"Feb., 2022"	"2022/02"	1614	Not Applicable	Not Applicable
	"New York"	"36"	"Mar., 2022"	"2022/03"	387	Not Applicable	Not Applicable
	"New York"	"36"	"Apr., 2022"	"2022/04"	296	Not Applicable	Not Applicable
	"New York"	"36"	"May, 2022"	"2022/05"	529	Not Applicable	Not Applicable
	"New York"	"36"	"Jun., 2022"	"2022/06"	361	Not Applicable	Not Applicable
	"New York"	"36"	"Jul., 2022"	"2022/07"	412	Not Applicable	Not Applicable
	"New York"	"36"	"Aug., 2022"	"2022/08"	438	Not Applicable	Not Applicable
	"New York"	"36"	"Sep., 2022"	"2022/09"	373	Not Applicable	Not Applicable
	"New York"	"36"	"Oct., 2022"	"2022/10"	544	Not Applicable	Not Applicable
	"New York"	"36"	"Nov., 2022"	"2022/11"	526	Not Applicable	Not Applicable
	"New York"	"36"	"Dec., 2022"	"2022/12"	733	Not Applicable	Not Applicable
	"New York"	"36"	"Jan., 2023 (provisional)"	"2023/01"	692	Not Applicable	Not Applicable
	"New York"	"36"	"Feb., 2023 (provisional)"	"2023/02"	388	Not Applicable	Not Applicable
	"New York"	"36"	"Mar., 2023 (provisional)"	"2023/03"	259	Not Applicable	Not Applicable
	"New York"	"36"	"Apr., 2023 (provisional)"	"2023/04"	163	Not Applicable	Not Applicable
	"New York"	"36"	"May, 2023 (provisional)"	"2023/05"	88	Not Applicable	Not Applicable
	"New York"	"36"	"Jun., 2023 (provisional)"	"2023/06"	77	Not Applicable	Not Applicable
	"New York"	"36"	"Jul., 2023 (provisional)"	"2023/07"	55	Not Applicable	Not Applicable
	"New York"	"36"	"Aug., 2023 (provisional)"	"2023/08"	142	Not Applicable	Not Applicable
	"New York"	"36"	"Sep., 2023 (provisional)"	"2023/09"	260	Not Applicable	Not Applicable
	"New York"	"36"	"Oct., 2023 (provisional)"	"2023/10"	274	Not Applicable	Not Applicable
	"New York"	"36"	"Nov., 2023 (provisional)"	"2023/11"	218	Not Applicable	Not Applicable
	"New York"	"36"	"Dec., 2023 (provisional)"	"2023/12"	337	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Feb., 2020"	"2020/02"	Suppressed	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Mar., 2020"	"2020/03"	18	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Apr., 2020"	"2020/04"	414	Not Applicable	Not Applicable
	"North Carolina"	"37"	"May, 2020"	"2020/05"	483	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jun., 2020"	"2020/06"	410	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jul., 2020"	"2020/07"	644	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Aug., 2020"	"2020/08"	824	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Sep., 2020"	"2020/09"	819	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Oct., 2020"	"2020/10"	895	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Nov., 2020"	"2020/11"	1152	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Dec., 2020"	"2020/12"	2263	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jan., 2021"	"2021/01"	3361	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Feb., 2021"	"2021/02"	1460	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Mar., 2021"	"2021/03"	539	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Apr., 2021"	"2021/04"	412	Not Applicable	Not Applicable
	"North Carolina"	"37"	"May, 2021"	"2021/05"	449	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jun., 2021"	"2021/06"	217	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jul., 2021"	"2021/07"	265	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Aug., 2021"	"2021/08"	1550	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Sep., 2021"	"2021/09"	2511	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Oct., 2021"	"2021/10"	1506	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Nov., 2021"	"2021/11"	608	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Dec., 2021"	"2021/12"	900	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jan., 2022"	"2022/01"	2243	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Feb., 2022"	"2022/02"	1676	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Mar., 2022"	"2022/03"	421	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Apr., 2022"	"2022/04"	113	Not Applicable	Not Applicable
	"North Carolina"	"37"	"May, 2022"	"2022/05"	138	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jun., 2022"	"2022/06"	233	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jul., 2022"	"2022/07"	296	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Aug., 2022"	"2022/08"	309	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Sep., 2022"	"2022/09"	264	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Oct., 2022"	"2022/10"	232	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Nov., 2022"	"2022/11"	193	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Dec., 2022"	"2022/12"	259	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jan., 2023 (provisional)"	"2023/01"	442	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Feb., 2023 (provisional)"	"2023/02"	207	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Mar., 2023 (provisional)"	"2023/03"	149	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Apr., 2023 (provisional)"	"2023/04"	91	Not Applicable	Not Applicable
	"North Carolina"	"37"	"May, 2023 (provisional)"	"2023/05"	54	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jun., 2023 (provisional)"	"2023/06"	50	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Jul., 2023 (provisional)"	"2023/07"	49	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Aug., 2023 (provisional)"	"2023/08"	87	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Sep., 2023 (provisional)"	"2023/09"	160	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Oct., 2023 (provisional)"	"2023/10"	152	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Nov., 2023 (provisional)"	"2023/11"	152	Not Applicable	Not Applicable
	"North Carolina"	"37"	"Dec., 2023 (provisional)"	"2023/12"	186	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Mar., 2020"	"2020/03"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Apr., 2020"	"2020/04"	24	Not Applicable	Not Applicable
	"North Dakota"	"38"	"May, 2020"	"2020/05"	48	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jun., 2020"	"2020/06"	18	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jul., 2020"	"2020/07"	23	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Aug., 2020"	"2020/08"	35	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Sep., 2020"	"2020/09"	108	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Oct., 2020"	"2020/10"	283	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Nov., 2020"	"2020/11"	507	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Dec., 2020"	"2020/12"	319	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jan., 2021"	"2021/01"	86	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Feb., 2021"	"2021/02"	24	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Mar., 2021"	"2021/03"	18	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Apr., 2021"	"2021/04"	28	Not Applicable	Not Applicable
	"North Dakota"	"38"	"May, 2021"	"2021/05"	30	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jun., 2021"	"2021/06"	14	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jul., 2021"	"2021/07"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Aug., 2021"	"2021/08"	32	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Sep., 2021"	"2021/09"	80	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Oct., 2021"	"2021/10"	192	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Nov., 2021"	"2021/11"	177	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Dec., 2021"	"2021/12"	132	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jan., 2022"	"2022/01"	116	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Feb., 2022"	"2022/02"	107	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Mar., 2022"	"2022/03"	24	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Apr., 2022"	"2022/04"	17	Not Applicable	Not Applicable
	"North Dakota"	"38"	"May, 2022"	"2022/05"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jun., 2022"	"2022/06"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jul., 2022"	"2022/07"	19	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Aug., 2022"	"2022/08"	32	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Sep., 2022"	"2022/09"	24	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Oct., 2022"	"2022/10"	11	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Nov., 2022"	"2022/11"	12	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Dec., 2022"	"2022/12"	20	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jan., 2023 (provisional)"	"2023/01"	14	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Feb., 2023 (provisional)"	"2023/02"	13	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Mar., 2023 (provisional)"	"2023/03"	19	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Apr., 2023 (provisional)"	"2023/04"	12	Not Applicable	Not Applicable
	"North Dakota"	"38"	"May, 2023 (provisional)"	"2023/05"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jun., 2023 (provisional)"	"2023/06"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Jul., 2023 (provisional)"	"2023/07"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Aug., 2023 (provisional)"	"2023/08"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Sep., 2023 (provisional)"	"2023/09"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Oct., 2023 (provisional)"	"2023/10"	11	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Nov., 2023 (provisional)"	"2023/11"	11	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Dec., 2023 (provisional)"	"2023/12"	17	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Ohio"	"39"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Ohio"	"39"	"Mar., 2020"	"2020/03"	90	Not Applicable	Not Applicable
	"Ohio"	"39"	"Apr., 2020"	"2020/04"	988	Not Applicable	Not Applicable
	"Ohio"	"39"	"May, 2020"	"2020/05"	1062	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jun., 2020"	"2020/06"	471	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jul., 2020"	"2020/07"	608	Not Applicable	Not Applicable
	"Ohio"	"39"	"Aug., 2020"	"2020/08"	706	Not Applicable	Not Applicable
	"Ohio"	"39"	"Sep., 2020"	"2020/09"	563	Not Applicable	Not Applicable
	"Ohio"	"39"	"Oct., 2020"	"2020/10"	853	Not Applicable	Not Applicable
	"Ohio"	"39"	"Nov., 2020"	"2020/11"	2745	Not Applicable	Not Applicable
	"Ohio"	"39"	"Dec., 2020"	"2020/12"	5532	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jan., 2021"	"2021/01"	3683	Not Applicable	Not Applicable
	"Ohio"	"39"	"Feb., 2021"	"2021/02"	1361	Not Applicable	Not Applicable
	"Ohio"	"39"	"Mar., 2021"	"2021/03"	599	Not Applicable	Not Applicable
	"Ohio"	"39"	"Apr., 2021"	"2021/04"	549	Not Applicable	Not Applicable
	"Ohio"	"39"	"May, 2021"	"2021/05"	458	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jun., 2021"	"2021/06"	239	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jul., 2021"	"2021/07"	162	Not Applicable	Not Applicable
	"Ohio"	"39"	"Aug., 2021"	"2021/08"	728	Not Applicable	Not Applicable
	"Ohio"	"39"	"Sep., 2021"	"2021/09"	2159	Not Applicable	Not Applicable
	"Ohio"	"39"	"Oct., 2021"	"2021/10"	2443	Not Applicable	Not Applicable
	"Ohio"	"39"	"Nov., 2021"	"2021/11"	2044	Not Applicable	Not Applicable
	"Ohio"	"39"	"Dec., 2021"	"2021/12"	3740	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jan., 2022"	"2022/01"	4373	Not Applicable	Not Applicable
	"Ohio"	"39"	"Feb., 2022"	"2022/02"	1707	Not Applicable	Not Applicable
	"Ohio"	"39"	"Mar., 2022"	"2022/03"	465	Not Applicable	Not Applicable
	"Ohio"	"39"	"Apr., 2022"	"2022/04"	150	Not Applicable	Not Applicable
	"Ohio"	"39"	"May, 2022"	"2022/05"	170	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jun., 2022"	"2022/06"	223	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jul., 2022"	"2022/07"	301	Not Applicable	Not Applicable
	"Ohio"	"39"	"Aug., 2022"	"2022/08"	426	Not Applicable	Not Applicable
	"Ohio"	"39"	"Sep., 2022"	"2022/09"	357	Not Applicable	Not Applicable
	"Ohio"	"39"	"Oct., 2022"	"2022/10"	302	Not Applicable	Not Applicable
	"Ohio"	"39"	"Nov., 2022"	"2022/11"	372	Not Applicable	Not Applicable
	"Ohio"	"39"	"Dec., 2022"	"2022/12"	429	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jan., 2023 (provisional)"	"2023/01"	431	Not Applicable	Not Applicable
	"Ohio"	"39"	"Feb., 2023 (provisional)"	"2023/02"	211	Not Applicable	Not Applicable
	"Ohio"	"39"	"Mar., 2023 (provisional)"	"2023/03"	236	Not Applicable	Not Applicable
	"Ohio"	"39"	"Apr., 2023 (provisional)"	"2023/04"	158	Not Applicable	Not Applicable
	"Ohio"	"39"	"May, 2023 (provisional)"	"2023/05"	96	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jun., 2023 (provisional)"	"2023/06"	74	Not Applicable	Not Applicable
	"Ohio"	"39"	"Jul., 2023 (provisional)"	"2023/07"	36	Not Applicable	Not Applicable
	"Ohio"	"39"	"Aug., 2023 (provisional)"	"2023/08"	72	Not Applicable	Not Applicable
	"Ohio"	"39"	"Sep., 2023 (provisional)"	"2023/09"	172	Not Applicable	Not Applicable
	"Ohio"	"39"	"Oct., 2023 (provisional)"	"2023/10"	172	Not Applicable	Not Applicable
	"Ohio"	"39"	"Nov., 2023 (provisional)"	"2023/11"	217	Not Applicable	Not Applicable
	"Ohio"	"39"	"Dec., 2023 (provisional)"	"2023/12"	311	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jan., 2020"	"2020/01"	Suppressed	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Mar., 2020"	"2020/03"	32	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Apr., 2020"	"2020/04"	190	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"May, 2020"	"2020/05"	84	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jun., 2020"	"2020/06"	58	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jul., 2020"	"2020/07"	201	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Aug., 2020"	"2020/08"	291	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Sep., 2020"	"2020/09"	294	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Oct., 2020"	"2020/10"	513	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Nov., 2020"	"2020/11"	1095	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Dec., 2020"	"2020/12"	1791	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jan., 2021"	"2021/01"	1759	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Feb., 2021"	"2021/02"	662	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Mar., 2021"	"2021/03"	236	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Apr., 2021"	"2021/04"	118	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"May, 2021"	"2021/05"	86	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jun., 2021"	"2021/06"	89	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jul., 2021"	"2021/07"	204	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Aug., 2021"	"2021/08"	953	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Sep., 2021"	"2021/09"	1158	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Oct., 2021"	"2021/10"	596	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Nov., 2021"	"2021/11"	357	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Dec., 2021"	"2021/12"	545	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jan., 2022"	"2022/01"	1266	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Feb., 2022"	"2022/02"	891	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Mar., 2022"	"2022/03"	209	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Apr., 2022"	"2022/04"	58	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"May, 2022"	"2022/05"	43	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jun., 2022"	"2022/06"	61	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jul., 2022"	"2022/07"	113	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Aug., 2022"	"2022/08"	159	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Sep., 2022"	"2022/09"	119	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Oct., 2022"	"2022/10"	88	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Nov., 2022"	"2022/11"	72	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Dec., 2022"	"2022/12"	138	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jan., 2023 (provisional)"	"2023/01"	165	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Feb., 2023 (provisional)"	"2023/02"	92	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Mar., 2023 (provisional)"	"2023/03"	84	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Apr., 2023 (provisional)"	"2023/04"	33	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"May, 2023 (provisional)"	"2023/05"	24	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jun., 2023 (provisional)"	"2023/06"	18	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Jul., 2023 (provisional)"	"2023/07"	11	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Aug., 2023 (provisional)"	"2023/08"	27	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Sep., 2023 (provisional)"	"2023/09"	47	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Oct., 2023 (provisional)"	"2023/10"	42	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Nov., 2023 (provisional)"	"2023/11"	48	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Dec., 2023 (provisional)"	"2023/12"	101	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Oregon"	"41"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Oregon"	"41"	"Mar., 2020"	"2020/03"	28	Not Applicable	Not Applicable
	"Oregon"	"41"	"Apr., 2020"	"2020/04"	100	Not Applicable	Not Applicable
	"Oregon"	"41"	"May, 2020"	"2020/05"	51	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jun., 2020"	"2020/06"	54	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jul., 2020"	"2020/07"	93	Not Applicable	Not Applicable
	"Oregon"	"41"	"Aug., 2020"	"2020/08"	111	Not Applicable	Not Applicable
	"Oregon"	"41"	"Sep., 2020"	"2020/09"	76	Not Applicable	Not Applicable
	"Oregon"	"41"	"Oct., 2020"	"2020/10"	105	Not Applicable	Not Applicable
	"Oregon"	"41"	"Nov., 2020"	"2020/11"	282	Not Applicable	Not Applicable
	"Oregon"	"41"	"Dec., 2020"	"2020/12"	499	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jan., 2021"	"2021/01"	385	Not Applicable	Not Applicable
	"Oregon"	"41"	"Feb., 2021"	"2021/02"	148	Not Applicable	Not Applicable
	"Oregon"	"41"	"Mar., 2021"	"2021/03"	94	Not Applicable	Not Applicable
	"Oregon"	"41"	"Apr., 2021"	"2021/04"	99	Not Applicable	Not Applicable
	"Oregon"	"41"	"May, 2021"	"2021/05"	184	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jun., 2021"	"2021/06"	93	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jul., 2021"	"2021/07"	83	Not Applicable	Not Applicable
	"Oregon"	"41"	"Aug., 2021"	"2021/08"	553	Not Applicable	Not Applicable
	"Oregon"	"41"	"Sep., 2021"	"2021/09"	850	Not Applicable	Not Applicable
	"Oregon"	"41"	"Oct., 2021"	"2021/10"	552	Not Applicable	Not Applicable
	"Oregon"	"41"	"Nov., 2021"	"2021/11"	351	Not Applicable	Not Applicable
	"Oregon"	"41"	"Dec., 2021"	"2021/12"	276	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jan., 2022"	"2022/01"	491	Not Applicable	Not Applicable
	"Oregon"	"41"	"Feb., 2022"	"2022/02"	479	Not Applicable	Not Applicable
	"Oregon"	"41"	"Mar., 2022"	"2022/03"	157	Not Applicable	Not Applicable
	"Oregon"	"41"	"Apr., 2022"	"2022/04"	51	Not Applicable	Not Applicable
	"Oregon"	"41"	"May, 2022"	"2022/05"	78	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jun., 2022"	"2022/06"	89	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jul., 2022"	"2022/07"	130	Not Applicable	Not Applicable
	"Oregon"	"41"	"Aug., 2022"	"2022/08"	101	Not Applicable	Not Applicable
	"Oregon"	"41"	"Sep., 2022"	"2022/09"	58	Not Applicable	Not Applicable
	"Oregon"	"41"	"Oct., 2022"	"2022/10"	79	Not Applicable	Not Applicable
	"Oregon"	"41"	"Nov., 2022"	"2022/11"	68	Not Applicable	Not Applicable
	"Oregon"	"41"	"Dec., 2022"	"2022/12"	106	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jan., 2023 (provisional)"	"2023/01"	88	Not Applicable	Not Applicable
	"Oregon"	"41"	"Feb., 2023 (provisional)"	"2023/02"	60	Not Applicable	Not Applicable
	"Oregon"	"41"	"Mar., 2023 (provisional)"	"2023/03"	69	Not Applicable	Not Applicable
	"Oregon"	"41"	"Apr., 2023 (provisional)"	"2023/04"	47	Not Applicable	Not Applicable
	"Oregon"	"41"	"May, 2023 (provisional)"	"2023/05"	30	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jun., 2023 (provisional)"	"2023/06"	32	Not Applicable	Not Applicable
	"Oregon"	"41"	"Jul., 2023 (provisional)"	"2023/07"	22	Not Applicable	Not Applicable
	"Oregon"	"41"	"Aug., 2023 (provisional)"	"2023/08"	28	Not Applicable	Not Applicable
	"Oregon"	"41"	"Sep., 2023 (provisional)"	"2023/09"	61	Not Applicable	Not Applicable
	"Oregon"	"41"	"Oct., 2023 (provisional)"	"2023/10"	71	Not Applicable	Not Applicable
