"Notes"	"Occurrence State"	"Occurrence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"New Jersey"	"34"	"2020"	"2020"	"Aug., 2020"	"2020/08"	"65-74 years"	"65-74"	1068	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Aug., 2020"	"2020/08"	"75-84 years"	"75-84"	1424	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Aug., 2020"	"2020/08"	"85+ years"	"85+"	1937	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Sep., 2020"	"2020/09"	"35-44 years"	"35-44"	181	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Sep., 2020"	"2020/09"	"45-54 years"	"45-54"	306	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Sep., 2020"	"2020/09"	"55-64 years"	"55-64"	759	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Sep., 2020"	"2020/09"	"65-74 years"	"65-74"	1042	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Sep., 2020"	"2020/09"	"75-84 years"	"75-84"	1376	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Sep., 2020"	"2020/09"	"85+ years"	"85+"	2020	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Oct., 2020"	"2020/10"	"35-44 years"	"35-44"	176	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Oct., 2020"	"2020/10"	"45-54 years"	"45-54"	338	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Oct., 2020"	"2020/10"	"55-64 years"	"55-64"	739	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Oct., 2020"	"2020/10"	"65-74 years"	"65-74"	1172	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Oct., 2020"	"2020/10"	"75-84 years"	"75-84"	1467	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Oct., 2020"	"2020/10"	"85+ years"	"85+"	2122	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Nov., 2020"	"2020/11"	"35-44 years"	"35-44"	191	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Nov., 2020"	"2020/11"	"45-54 years"	"45-54"	396	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Nov., 2020"	"2020/11"	"55-64 years"	"55-64"	915	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Nov., 2020"	"2020/11"	"65-74 years"	"65-74"	1358	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Nov., 2020"	"2020/11"	"75-84 years"	"75-84"	1674	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Nov., 2020"	"2020/11"	"85+ years"	"85+"	2333	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"35-44 years"	"35-44"	229	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"45-54 years"	"45-54"	466	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"55-64 years"	"55-64"	1137	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"65-74 years"	"65-74"	1719	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"75-84 years"	"75-84"	2324	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"85+ years"	"85+"	3098	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"35-44 years"	"35-44"	225	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"45-54 years"	"45-54"	480	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"55-64 years"	"55-64"	1042	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"65-74 years"	"65-74"	1716	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"75-84 years"	"75-84"	2307	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"85+ years"	"85+"	3079	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"35-44 years"	"35-44"	224	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"45-54 years"	"45-54"	395	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"55-64 years"	"55-64"	952	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"65-74 years"	"65-74"	1444	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"75-84 years"	"75-84"	1809	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"85+ years"	"85+"	2430	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"35-44 years"	"35-44"	221	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"45-54 years"	"45-54"	438	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"55-64 years"	"55-64"	888	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"65-74 years"	"65-74"	1344	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"75-84 years"	"75-84"	1716	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"85+ years"	"85+"	2444	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"35-44 years"	"35-44"	222	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"45-54 years"	"45-54"	415	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"55-64 years"	"55-64"	932	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"65-74 years"	"65-74"	1373	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"75-84 years"	"75-84"	1666	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"85+ years"	"85+"	2219	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"May, 2021"	"2021/05"	"35-44 years"	"35-44"	177	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"May, 2021"	"2021/05"	"45-54 years"	"45-54"	368	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"May, 2021"	"2021/05"	"55-64 years"	"55-64"	798	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"May, 2021"	"2021/05"	"65-74 years"	"65-74"	1170	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"May, 2021"	"2021/05"	"75-84 years"	"75-84"	1593	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"May, 2021"	"2021/05"	"85+ years"	"85+"	2015	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"35-44 years"	"35-44"	205	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"45-54 years"	"45-54"	344	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"55-64 years"	"55-64"	791	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"65-74 years"	"65-74"	1124	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"75-84 years"	"75-84"	1332	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"85+ years"	"85+"	1876	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"35-44 years"	"35-44"	203	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"45-54 years"	"45-54"	349	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"55-64 years"	"55-64"	766	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"65-74 years"	"65-74"	1064	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"75-84 years"	"75-84"	1458	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"85+ years"	"85+"	1981	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"35-44 years"	"35-44"	221	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"45-54 years"	"45-54"	381	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"55-64 years"	"55-64"	781	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"65-74 years"	"65-74"	1242	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"75-84 years"	"75-84"	1483	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"85+ years"	"85+"	2068	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"35-44 years"	"35-44"	222	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"45-54 years"	"45-54"	377	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"55-64 years"	"55-64"	796	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"65-74 years"	"65-74"	1254	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"75-84 years"	"75-84"	1534	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"85+ years"	"85+"	2162	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Oct., 2021"	"2021/10"	"35-44 years"	"35-44"	214	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Oct., 2021"	"2021/10"	"45-54 years"	"45-54"	412	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Oct., 2021"	"2021/10"	"55-64 years"	"55-64"	849	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Oct., 2021"	"2021/10"	"65-74 years"	"65-74"	1354	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Oct., 2021"	"2021/10"	"75-84 years"	"75-84"	1675	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Oct., 2021"	"2021/10"	"85+ years"	"85+"	2219	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Nov., 2021"	"2021/11"	"35-44 years"	"35-44"	185	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Nov., 2021"	"2021/11"	"45-54 years"	"45-54"	348	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Nov., 2021"	"2021/11"	"55-64 years"	"55-64"	801	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Nov., 2021"	"2021/11"	"65-74 years"	"65-74"	1186	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Nov., 2021"	"2021/11"	"75-84 years"	"75-84"	1645	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Nov., 2021"	"2021/11"	"85+ years"	"85+"	2345	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Dec., 2021"	"2021/12"	"35-44 years"	"35-44"	222	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Dec., 2021"	"2021/12"	"45-54 years"	"45-54"	427	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Dec., 2021"	"2021/12"	"55-64 years"	"55-64"	978	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Dec., 2021"	"2021/12"	"65-74 years"	"65-74"	1457	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Dec., 2021"	"2021/12"	"75-84 years"	"75-84"	1834	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2021"	"2021"	"Dec., 2021"	"2021/12"	"85+ years"	"85+"	2608	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Jan., 2022"	"2022/01"	"35-44 years"	"35-44"	246	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Jan., 2022"	"2022/01"	"45-54 years"	"45-54"	479	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Jan., 2022"	"2022/01"	"55-64 years"	"55-64"	1177	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Jan., 2022"	"2022/01"	"65-74 years"	"65-74"	1919	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Jan., 2022"	"2022/01"	"75-84 years"	"75-84"	2635	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Jan., 2022"	"2022/01"	"85+ years"	"85+"	3599	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Feb., 2022"	"2022/02"	"35-44 years"	"35-44"	171	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Feb., 2022"	"2022/02"	"45-54 years"	"45-54"	364	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Feb., 2022"	"2022/02"	"55-64 years"	"55-64"	832	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Feb., 2022"	"2022/02"	"65-74 years"	"65-74"	1260	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Feb., 2022"	"2022/02"	"75-84 years"	"75-84"	1711	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Feb., 2022"	"2022/02"	"85+ years"	"85+"	2267	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Mar., 2022"	"2022/03"	"35-44 years"	"35-44"	188	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Mar., 2022"	"2022/03"	"45-54 years"	"45-54"	331	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Mar., 2022"	"2022/03"	"55-64 years"	"55-64"	817	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Mar., 2022"	"2022/03"	"65-74 years"	"65-74"	1226	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Mar., 2022"	"2022/03"	"75-84 years"	"75-84"	1571	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Mar., 2022"	"2022/03"	"85+ years"	"85+"	2120	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Apr., 2022"	"2022/04"	"35-44 years"	"35-44"	170	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Apr., 2022"	"2022/04"	"45-54 years"	"45-54"	301	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Apr., 2022"	"2022/04"	"55-64 years"	"55-64"	721	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Apr., 2022"	"2022/04"	"65-74 years"	"65-74"	1124	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Apr., 2022"	"2022/04"	"75-84 years"	"75-84"	1462	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Apr., 2022"	"2022/04"	"85+ years"	"85+"	1950	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"May, 2022"	"2022/05"	"35-44 years"	"35-44"	217	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"May, 2022"	"2022/05"	"45-54 years"	"45-54"	328	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"May, 2022"	"2022/05"	"55-64 years"	"55-64"	783	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"May, 2022"	"2022/05"	"65-74 years"	"65-74"	1119	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"May, 2022"	"2022/05"	"75-84 years"	"75-84"	1617	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"May, 2022"	"2022/05"	"85+ years"	"85+"	2157	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Jun., 2022"	"2022/06"	"35-44 years"	"35-44"	197	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Jun., 2022"	"2022/06"	"45-54 years"	"45-54"	332	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Jun., 2022"	"2022/06"	"55-64 years"	"55-64"	738	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Jun., 2022"	"2022/06"	"65-74 years"	"65-74"	1077	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Jun., 2022"	"2022/06"	"75-84 years"	"75-84"	1492	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Jun., 2022"	"2022/06"	"85+ years"	"85+"	1928	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Jul., 2022"	"2022/07"	"35-44 years"	"35-44"	169	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Jul., 2022"	"2022/07"	"45-54 years"	"45-54"	349	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Jul., 2022"	"2022/07"	"55-64 years"	"55-64"	748	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Jul., 2022"	"2022/07"	"65-74 years"	"65-74"	1143	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Jul., 2022"	"2022/07"	"75-84 years"	"75-84"	1496	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Jul., 2022"	"2022/07"	"85+ years"	"85+"	2109	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Aug., 2022"	"2022/08"	"35-44 years"	"35-44"	169	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Aug., 2022"	"2022/08"	"45-54 years"	"45-54"	307	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Aug., 2022"	"2022/08"	"55-64 years"	"55-64"	705	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Aug., 2022"	"2022/08"	"65-74 years"	"65-74"	1104	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Aug., 2022"	"2022/08"	"75-84 years"	"75-84"	1617	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Aug., 2022"	"2022/08"	"85+ years"	"85+"	2042	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Sep., 2022"	"2022/09"	"35-44 years"	"35-44"	159	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Sep., 2022"	"2022/09"	"45-54 years"	"45-54"	321	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Sep., 2022"	"2022/09"	"55-64 years"	"55-64"	718	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Sep., 2022"	"2022/09"	"65-74 years"	"65-74"	1148	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Sep., 2022"	"2022/09"	"75-84 years"	"75-84"	1552	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Sep., 2022"	"2022/09"	"85+ years"	"85+"	2062	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Oct., 2022"	"2022/10"	"35-44 years"	"35-44"	190	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Oct., 2022"	"2022/10"	"45-54 years"	"45-54"	315	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Oct., 2022"	"2022/10"	"55-64 years"	"55-64"	742	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Oct., 2022"	"2022/10"	"65-74 years"	"65-74"	1181	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Oct., 2022"	"2022/10"	"75-84 years"	"75-84"	1640	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Oct., 2022"	"2022/10"	"85+ years"	"85+"	2312	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Nov., 2022"	"2022/11"	"35-44 years"	"35-44"	188	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Nov., 2022"	"2022/11"	"45-54 years"	"45-54"	339	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Nov., 2022"	"2022/11"	"55-64 years"	"55-64"	777	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Nov., 2022"	"2022/11"	"65-74 years"	"65-74"	1226	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Nov., 2022"	"2022/11"	"75-84 years"	"75-84"	1584	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Nov., 2022"	"2022/11"	"85+ years"	"85+"	2284	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Dec., 2022"	"2022/12"	"35-44 years"	"35-44"	208	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Dec., 2022"	"2022/12"	"45-54 years"	"45-54"	342	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Dec., 2022"	"2022/12"	"55-64 years"	"55-64"	804	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Dec., 2022"	"2022/12"	"65-74 years"	"65-74"	1296	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Dec., 2022"	"2022/12"	"75-84 years"	"75-84"	1917	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2022"	"2022"	"Dec., 2022"	"2022/12"	"85+ years"	"85+"	2674	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	"35-44 years"	"35-44"	186	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	"45-54 years"	"45-54"	339	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	"55-64 years"	"55-64"	803	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	"65-74 years"	"65-74"	1196	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	"75-84 years"	"75-84"	1791	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	"85+ years"	"85+"	2476	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	"35-44 years"	"35-44"	179	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	"45-54 years"	"45-54"	266	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	"55-64 years"	"55-64"	654	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	"65-74 years"	"65-74"	1089	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	"75-84 years"	"75-84"	1604	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	"85+ years"	"85+"	2077	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	"35-44 years"	"35-44"	177	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	"45-54 years"	"45-54"	288	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	"55-64 years"	"55-64"	721	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	"65-74 years"	"65-74"	1140	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	"75-84 years"	"75-84"	1660	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	"85+ years"	"85+"	2303	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	"35-44 years"	"35-44"	191	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	"45-54 years"	"45-54"	293	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2023 (provisional)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	"55-64 years"	"55-64"	737	Not Applicable	Not Applicable
