"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	"MCD - ICD Chapter"	"MCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	6711	3177772	211.2
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"Mental and behavioural disorders"	"F01-F99"	7445	3177772	234.3
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"Diseases of the nervous system"	"G00-G98"	3343	3177772	105.2
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"Diseases of the eye and adnexa"	"H00-H59"	31	3177772	1.0
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	3177772	Suppressed
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"Diseases of the circulatory system"	"I00-I99"	17876	3177772	562.5
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"Diseases of the respiratory system"	"J00-J98"	7818	3177772	246.0
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"Diseases of the digestive system"	"K00-K92"	2546	3177772	80.1
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	308	3177772	9.7
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	746	3177772	23.5
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"Diseases of the genitourinary system"	"N00-N99"	2573	3177772	81.0
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	3177772	Suppressed
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"Certain conditions originating in the perinatal period"	"P00-P96"	117	3177772	3.7
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	140	3177772	4.4
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	11546	3177772	363.3
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	3813	3177772	120.0
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"Codes for special purposes"	"U00-U99"	593	3177772	18.7
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"External causes of morbidity and mortality"	"V01-Y89"	3761	3177772	118.4
	"Nevada"	"32"	"2023 (provisional)"	"2023"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	294	3177772	9.3
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Certain infectious and parasitic diseases"	"A00-B99"	1007	3177772	31.7
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Neoplasms"	"C00-D48"	2528	3177772	79.6
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	419	3177772	13.2
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	2486	3177772	78.2
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Mental and behavioural disorders"	"F01-F99"	2661	3177772	83.7
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Diseases of the nervous system"	"G00-G98"	1392	3177772	43.8
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Diseases of the eye and adnexa"	"H00-H59"	Suppressed	3177772	Suppressed
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	3177772	Suppressed
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Diseases of the circulatory system"	"I00-I99"	6920	3177772	217.8
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Diseases of the respiratory system"	"J00-J98"	3237	3177772	101.9
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Diseases of the digestive system"	"K00-K92"	886	3177772	27.9
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	100	3177772	3.1
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	245	3177772	7.7
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Diseases of the genitourinary system"	"N00-N99"	1046	3177772	32.9
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	3177772	Suppressed
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Certain conditions originating in the perinatal period"	"P00-P96"	37	3177772	1.2
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	51	3177772	1.6
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	4974	3177772	156.5
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	755	3177772	23.8
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Codes for special purposes"	"U00-U99"	160	3177772	5.0
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"External causes of morbidity and mortality"	"V01-Y89"	0	3177772	Unreliable
	"Nevada"	"32"	"2024 (provisional and partial)"	"2024"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	1106	3177772	34.8
	"New Hampshire"	"33"	"2018"	"2018"	"Certain infectious and parasitic diseases"	"A00-B99"	933	1356458	68.8
	"New Hampshire"	"33"	"2018"	"2018"	"Neoplasms"	"C00-D48"	3139	1356458	231.4
	"New Hampshire"	"33"	"2018"	"2018"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	373	1356458	27.5
	"New Hampshire"	"33"	"2018"	"2018"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	2007	1356458	148.0
	"New Hampshire"	"33"	"2018"	"2018"	"Mental and behavioural disorders"	"F01-F99"	4160	1356458	306.7
	"New Hampshire"	"33"	"2018"	"2018"	"Diseases of the nervous system"	"G00-G98"	1380	1356458	101.7
	"New Hampshire"	"33"	"2018"	"2018"	"Diseases of the eye and adnexa"	"H00-H59"	13	1356458	Unreliable
	"New Hampshire"	"33"	"2018"	"2018"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	1356458	Suppressed
	"New Hampshire"	"33"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	6452	1356458	475.7
	"New Hampshire"	"33"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	3385	1356458	249.5
	"New Hampshire"	"33"	"2018"	"2018"	"Diseases of the digestive system"	"K00-K92"	1059	1356458	78.1
	"New Hampshire"	"33"	"2018"	"2018"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	92	1356458	6.8
	"New Hampshire"	"33"	"2018"	"2018"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	291	1356458	21.5
	"New Hampshire"	"33"	"2018"	"2018"	"Diseases of the genitourinary system"	"N00-N99"	1209	1356458	89.1
	"New Hampshire"	"33"	"2018"	"2018"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	1356458	Suppressed
	"New Hampshire"	"33"	"2018"	"2018"	"Certain conditions originating in the perinatal period"	"P00-P96"	29	1356458	2.1
	"New Hampshire"	"33"	"2018"	"2018"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	58	1356458	4.3
	"New Hampshire"	"33"	"2018"	"2018"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	2318	1356458	170.9
	"New Hampshire"	"33"	"2018"	"2018"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	1477	1356458	108.9
	"New Hampshire"	"33"	"2018"	"2018"	"Codes for special purposes"	"U00-U99"	0	1356458	Unreliable
	"New Hampshire"	"33"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	1562	1356458	115.2
	"New Hampshire"	"33"	"2018"	"2018"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"Certain infectious and parasitic diseases"	"A00-B99"	960	1359711	70.6
	"New Hampshire"	"33"	"2019"	"2019"	"Neoplasms"	"C00-D48"	3277	1359711	241.0
	"New Hampshire"	"33"	"2019"	"2019"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	347	1359711	25.5
	"New Hampshire"	"33"	"2019"	"2019"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	2067	1359711	152.0
	"New Hampshire"	"33"	"2019"	"2019"	"Mental and behavioural disorders"	"F01-F99"	4133	1359711	304.0
	"New Hampshire"	"33"	"2019"	"2019"	"Diseases of the nervous system"	"G00-G98"	1516	1359711	111.5
	"New Hampshire"	"33"	"2019"	"2019"	"Diseases of the eye and adnexa"	"H00-H59"	21	1359711	1.5
	"New Hampshire"	"33"	"2019"	"2019"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	1359711	Suppressed
	"New Hampshire"	"33"	"2019"	"2019"	"Diseases of the circulatory system"	"I00-I99"	6413	1359711	471.6
	"New Hampshire"	"33"	"2019"	"2019"	"Diseases of the respiratory system"	"J00-J98"	3330	1359711	244.9
	"New Hampshire"	"33"	"2019"	"2019"	"Diseases of the digestive system"	"K00-K92"	1090	1359711	80.2
	"New Hampshire"	"33"	"2019"	"2019"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	90	1359711	6.6
	"New Hampshire"	"33"	"2019"	"2019"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	285	1359711	21.0
	"New Hampshire"	"33"	"2019"	"2019"	"Diseases of the genitourinary system"	"N00-N99"	1221	1359711	89.8
	"New Hampshire"	"33"	"2019"	"2019"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	1359711	Suppressed
	"New Hampshire"	"33"	"2019"	"2019"	"Certain conditions originating in the perinatal period"	"P00-P96"	27	1359711	2.0
	"New Hampshire"	"33"	"2019"	"2019"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	52	1359711	3.8
	"New Hampshire"	"33"	"2019"	"2019"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	2249	1359711	165.4
	"New Hampshire"	"33"	"2019"	"2019"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	1369	1359711	100.7
	"New Hampshire"	"33"	"2019"	"2019"	"Codes for special purposes"	"U00-U99"	0	1359711	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"External causes of morbidity and mortality"	"V01-Y89"	1507	1359711	110.8
	"New Hampshire"	"33"	"2019"	"2019"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"New Hampshire"	"33"	"2020"	"2020"	"Certain infectious and parasitic diseases"	"A00-B99"	947	1366275	69.3
	"New Hampshire"	"33"	"2020"	"2020"	"Neoplasms"	"C00-D48"	3327	1366275	243.5
	"New Hampshire"	"33"	"2020"	"2020"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	425	1366275	31.1
	"New Hampshire"	"33"	"2020"	"2020"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	2403	1366275	175.9
	"New Hampshire"	"33"	"2020"	"2020"	"Mental and behavioural disorders"	"F01-F99"	4520	1366275	330.8
	"New Hampshire"	"33"	"2020"	"2020"	"Diseases of the nervous system"	"G00-G98"	1549	1366275	113.4
	"New Hampshire"	"33"	"2020"	"2020"	"Diseases of the eye and adnexa"	"H00-H59"	Suppressed	1366275	Suppressed
	"New Hampshire"	"33"	"2020"	"2020"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	1366275	Suppressed
	"New Hampshire"	"33"	"2020"	"2020"	"Diseases of the circulatory system"	"I00-I99"	7017	1366275	513.6
	"New Hampshire"	"33"	"2020"	"2020"	"Diseases of the respiratory system"	"J00-J98"	3574	1366275	261.6
	"New Hampshire"	"33"	"2020"	"2020"	"Diseases of the digestive system"	"K00-K92"	1103	1366275	80.7
	"New Hampshire"	"33"	"2020"	"2020"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	123	1366275	9.0
	"New Hampshire"	"33"	"2020"	"2020"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	319	1366275	23.3
	"New Hampshire"	"33"	"2020"	"2020"	"Diseases of the genitourinary system"	"N00-N99"	1316	1366275	96.3
	"New Hampshire"	"33"	"2020"	"2020"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	1366275	Suppressed
	"New Hampshire"	"33"	"2020"	"2020"	"Certain conditions originating in the perinatal period"	"P00-P96"	38	1366275	2.8
	"New Hampshire"	"33"	"2020"	"2020"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	52	1366275	3.8
	"New Hampshire"	"33"	"2020"	"2020"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	2622	1366275	191.9
	"New Hampshire"	"33"	"2020"	"2020"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	1365	1366275	99.9
	"New Hampshire"	"33"	"2020"	"2020"	"Codes for special purposes"	"U00-U99"	881	1366275	64.5
	"New Hampshire"	"33"	"2020"	"2020"	"External causes of morbidity and mortality"	"V01-Y89"	1472	1366275	107.7
	"New Hampshire"	"33"	"2020"	"2020"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"New Hampshire"	"33"	"2021"	"2021"	"Certain infectious and parasitic diseases"	"A00-B99"	1044	1388992	75.2
	"New Hampshire"	"33"	"2021"	"2021"	"Neoplasms"	"C00-D48"	3365	1388992	242.3
	"New Hampshire"	"33"	"2021"	"2021"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	471	1388992	33.9
	"New Hampshire"	"33"	"2021"	"2021"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	2668	1388992	192.1
	"New Hampshire"	"33"	"2021"	"2021"	"Mental and behavioural disorders"	"F01-F99"	4693	1388992	337.9
	"New Hampshire"	"33"	"2021"	"2021"	"Diseases of the nervous system"	"G00-G98"	1600	1388992	115.2
	"New Hampshire"	"33"	"2021"	"2021"	"Diseases of the eye and adnexa"	"H00-H59"	17	1388992	Unreliable
	"New Hampshire"	"33"	"2021"	"2021"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	1388992	Suppressed
	"New Hampshire"	"33"	"2021"	"2021"	"Diseases of the circulatory system"	"I00-I99"	7527	1388992	541.9
	"New Hampshire"	"33"	"2021"	"2021"	"Diseases of the respiratory system"	"J00-J98"	4024	1388992	289.7
	"New Hampshire"	"33"	"2021"	"2021"	"Diseases of the digestive system"	"K00-K92"	1222	1388992	88.0
	"New Hampshire"	"33"	"2021"	"2021"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	130	1388992	9.4
	"New Hampshire"	"33"	"2021"	"2021"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	319	1388992	23.0
	"New Hampshire"	"33"	"2021"	"2021"	"Diseases of the genitourinary system"	"N00-N99"	1499	1388992	107.9
	"New Hampshire"	"33"	"2021"	"2021"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	1388992	Suppressed
	"New Hampshire"	"33"	"2021"	"2021"	"Certain conditions originating in the perinatal period"	"P00-P96"	38	1388992	2.7
	"New Hampshire"	"33"	"2021"	"2021"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	84	1388992	6.0
	"New Hampshire"	"33"	"2021"	"2021"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	2678	1388992	192.8
	"New Hampshire"	"33"	"2021"	"2021"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	1448	1388992	104.2
	"New Hampshire"	"33"	"2021"	"2021"	"Codes for special purposes"	"U00-U99"	1290	1388992	92.9
	"New Hampshire"	"33"	"2021"	"2021"	"External causes of morbidity and mortality"	"V01-Y89"	1583	1388992	114.0
	"New Hampshire"	"33"	"2021"	"2021"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"New Hampshire"	"33"	"2022"	"2022"	"Certain infectious and parasitic diseases"	"A00-B99"	1100	1395231	78.8
	"New Hampshire"	"33"	"2022"	"2022"	"Neoplasms"	"C00-D48"	3470	1395231	248.7
	"New Hampshire"	"33"	"2022"	"2022"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	486	1395231	34.8
	"New Hampshire"	"33"	"2022"	"2022"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	2836	1395231	203.3
	"New Hampshire"	"33"	"2022"	"2022"	"Mental and behavioural disorders"	"F01-F99"	4705	1395231	337.2
	"New Hampshire"	"33"	"2022"	"2022"	"Diseases of the nervous system"	"G00-G98"	1740	1395231	124.7
	"New Hampshire"	"33"	"2022"	"2022"	"Diseases of the eye and adnexa"	"H00-H59"	14	1395231	Unreliable
	"New Hampshire"	"33"	"2022"	"2022"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	1395231	Suppressed
	"New Hampshire"	"33"	"2022"	"2022"	"Diseases of the circulatory system"	"I00-I99"	7621	1395231	546.2
	"New Hampshire"	"33"	"2022"	"2022"	"Diseases of the respiratory system"	"J00-J98"	3961	1395231	283.9
	"New Hampshire"	"33"	"2022"	"2022"	"Diseases of the digestive system"	"K00-K92"	1319	1395231	94.5
	"New Hampshire"	"33"	"2022"	"2022"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	133	1395231	9.5
	"New Hampshire"	"33"	"2022"	"2022"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	356	1395231	25.5
	"New Hampshire"	"33"	"2022"	"2022"	"Diseases of the genitourinary system"	"N00-N99"	1463	1395231	104.9
	"New Hampshire"	"33"	"2022"	"2022"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	1395231	Suppressed
	"New Hampshire"	"33"	"2022"	"2022"	"Certain conditions originating in the perinatal period"	"P00-P96"	27	1395231	1.9
	"New Hampshire"	"33"	"2022"	"2022"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	66	1395231	4.7
	"New Hampshire"	"33"	"2022"	"2022"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	2989	1395231	214.2
	"New Hampshire"	"33"	"2022"	"2022"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	1580	1395231	113.2
	"New Hampshire"	"33"	"2022"	"2022"	"Codes for special purposes"	"U00-U99"	875	1395231	62.7
	"New Hampshire"	"33"	"2022"	"2022"	"External causes of morbidity and mortality"	"V01-Y89"	1668	1395231	119.6
	"New Hampshire"	"33"	"2022"	"2022"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"New Hampshire"	"33"	"2023 (provisional)"	"2023"	"Certain infectious and parasitic diseases"	"A00-B99"	1033	1395231	74.0
	"New Hampshire"	"33"	"2023 (provisional)"	"2023"	"Neoplasms"	"C00-D48"	3564	1395231	255.4
	"New Hampshire"	"33"	"2023 (provisional)"	"2023"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	463	1395231	33.2
	"New Hampshire"	"33"	"2023 (provisional)"	"2023"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	2684	1395231	192.4
	"New Hampshire"	"33"	"2023 (provisional)"	"2023"	"Mental and behavioural disorders"	"F01-F99"	4485	1395231	321.5
	"New Hampshire"	"33"	"2023 (provisional)"	"2023"	"Diseases of the nervous system"	"G00-G98"	1758	1395231	126.0
	"New Hampshire"	"33"	"2023 (provisional)"	"2023"	"Diseases of the eye and adnexa"	"H00-H59"	14	1395231	Unreliable
	"New Hampshire"	"33"	"2023 (provisional)"	"2023"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	1395231	Suppressed
	"New Hampshire"	"33"	"2023 (provisional)"	"2023"	"Diseases of the circulatory system"	"I00-I99"	7420	1395231	531.8
	"New Hampshire"	"33"	"2023 (provisional)"	"2023"	"Diseases of the respiratory system"	"J00-J98"	3867	1395231	277.2
	"New Hampshire"	"33"	"2023 (provisional)"	"2023"	"Diseases of the digestive system"	"K00-K92"	1252	1395231	89.7
	"New Hampshire"	"33"	"2023 (provisional)"	"2023"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	143	1395231	10.2
